storepath,iteration,libraryid
/nix/store/wlgjrgpbld3sbx84krqzm5klxn1px8cw-ghc-7.10.1,44,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/vcv0bqhc622x6kg1998kwvbr95vwxsbv-ghc-7.10.1,45,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/hgkvrll7rzim30dni5x85ygwnans67d5-ghc-7.10.1,46,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/9cgvplhwrsz5zd5cckdfbiaqmyrl9l2s-ghc-7.10.1,47,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/y2l8c7dgvim17i10r7am622z0fdk9fww-ghc-7.10.1,48,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/nb38fc0zsvcri9hppngyc83cg87v4076-ghc-7.10.1,49,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/4wy4c5ingi2brhsd0mfbdplnpk67c6j8-ghc-7.10.1,50,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/8mg1wn26y0h54dcrv88w4lm2hrrgfzyh-ghc-7.10.1,51,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/ws173nx6hxjnk1k2sy8n15qq8capnxnn-ghc-7.10.1,52,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/dcr3j2qf3f5i30fy5jv4r6xgyj3g89c3-ghc-7.10.1,53,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/pa1m7z1imjqzjvb6dbj4ckwyjqczipym-ghc-7.10.1,54,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/cqxkyamykg8d7xbkh0gm9samlw64qiwy-ghc-7.10.1,55,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/d64bpj694d321q2dw4y0gk73j74hdc15-ghc-7.10.1,56,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/0rf832whlm27wivppzg25x6ijivjc03z-ghc-7.10.1,57,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/dsv5bni1sqk488amax2cwsz681qw94cr-ghc-7.10.1,58,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/lkwrn3mq9i34rsfc7vpbl0vxihq7gspr-ghc-7.10.1,59,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/lspyb0hfaxba7kgrga4alc1an5ym987w-ghc-7.10.1,60,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/536g2r2xa0q1rc4k4c5glp696qyxirfn-ghc-7.10.1,61,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/35zgf8d7jz5pgjxc8mn6nak7qpvwxvmz-ghc-7.10.1,62,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/6r9xhxsqrzd35yv3r7swijnr4yraw6n3-ghc-7.10.1,63,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/6vm80rvsqr1dpvnp7nswffxd0n2nxwip-ghc-7.10.1,64,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/zzkhvzfjq098gkhh5kwzi24606884d60-ghc-7.10.1,65,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/g52lqxlb5r755z470x233y8ymzrarx94-ghc-7.10.1,66,text-1.2.0.4-287fea8100fd89d633753334774d997a
