storepath,iteration,libraryid
/nix/store/3nr7pcmpfm1vigf7ggy2wv100knh5b5y-ghc-7.10.1,41,aeson-0.8.1.0-c16697b68a1a75f6db2822599f07f6e3
/nix/store/0jdcanzm392d6zdidyzwx5a2yjzl40zq-ghc-7.10.1,42,aeson-0.8.1.0-5257b306e131e21409ec0fcaa097e3bf
/nix/store/vr3qqm8bm23as44xkqvynm09ajr4y4bc-ghc-7.10.1,43,aeson-0.8.1.0-a39027a3c91680a0c7a46824f70fbd5b
/nix/store/64ncxkaj62l913lhlgz0q85sqka388nz-ghc-7.10.1,44,aeson-0.8.1.0-ea8d0947575232b84f9d89898cfa78ff
/nix/store/mwpy88z7n0zrzd7minnp54j20hgdpgrm-ghc-7.10.1,45,aeson-0.8.1.0-d735c04548e926f87efd7ed3743ddf04
/nix/store/a5sfyf27npf3fjp00g3mrxsyin61m4h1-ghc-7.10.1,46,aeson-0.8.1.0-d735c04548e926f87efd7ed3743ddf04
/nix/store/5r35y4a9s7pra5y5dpmjmzvs046s8wcs-ghc-7.10.1,47,aeson-0.8.1.0-2f74b447ce7577b8875b51b910223eef
/nix/store/sddlvrdy69dg5sjyidivbp0mq9cz7rg3-ghc-7.10.1,48,aeson-0.8.1.0-2f74b447ce7577b8875b51b910223eef
/nix/store/gy3yvy0h9qziqlvh8v0nfw1a0jr0h7w6-ghc-7.10.1,49,aeson-0.8.1.0-2f74b447ce7577b8875b51b910223eef
/nix/store/n528h80ii04zgkhvbx0cbcym7q4xi5xc-ghc-7.10.1,50,aeson-0.8.1.0-a8f7260f70e8aabc9e73c32dca065091
