storepath,iteration,libraryid
/nix/store/k637h196rma1cik7a1ppz6h6m0cgh00f-ghc-7.10.1,40,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/160jmlw3896b8j0kf4wbs97blkkb8sj8-ghc-7.10.1,41,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/81v2p4sk0cqh3qbi9lzqjyc40kjgjhk9-ghc-7.10.1,42,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/7c8n520lkrabwma5k226iadr59v24w1w-ghc-7.10.1,43,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/9q2xrnfk6rwkkq9bhz9d2lni07alg1yi-ghc-7.10.1,44,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/9f3zswdxsmgngcagfvm7hs8g4fkg11cw-ghc-7.10.1,45,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/gvxc789v8xsr133jkcjslawh0p6s278w-ghc-7.10.1,46,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/dihs05sll1yhz8lyp89jckhs1rhiyn0m-ghc-7.10.1,47,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/whbvn66fq39b04v7pqblan1gha779842-ghc-7.10.1,48,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/ls50nph1g05j78jk779mbjxzgvm2apsz-ghc-7.10.1,49,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/wk9gyz70c4miii07hh5f5n18s9axpvzj-ghc-7.10.1,50,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/wnlbvzmx74cambihlrllb0vh8ffmly8q-ghc-7.10.1,51,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
